RowCount,TimeStamp,Year,Month,Day,Hour,Minute,Second,Longitude [Deg E],Latitude [Deg N],SOG [knots],COG [Deg],Pitch [Deg],PitchTarget [Deg],Heel [Deg],HeelTarget [Deg],HeelRange [Deg],ClewLoad [0.1kg],Rudder [Deg],VMG [k],TWD [Deg],TWS [k]
196,1575688939000,0,0,0,0,0,0,174.794894,-36.791151,3.56,332,0,0,0,0,0,0,0,0,0,0
197,1575688940000,0,0,0,0,0,0,174.794893,-36.791141,1.72,333,0,0,0,0,0,0,0,0,0,0
198,1575688941000,0,0,0,0,0,0,174.79489,-36.791129,2.96,348,0,0,0,0,0,0,0,0,0,0
199,1575688942000,0,0,0,0,0,0,174.79488,-36.791116,3.51,335,0,0,0,0,0,0,0,0,0,0
200,1575688943000,0,0,0,0,0,0,174.794862,-36.791106,3.98,305,0,0,0,0,0,0,0,0,0,0
201,1575688944000,0,0,0,0,0,0,174.794843,-36.791098,3.66,302,0,0,0,0,0,0,0,0,0,0
202,1575688945000,0,0,0,0,0,0,174.794817,-36.791088,4.91,299,0,0,0,0,0,0,0,0,0,0
203,1575688946000,0,0,0,0,0,0,174.794796,-36.791074,4.64,310,0,0,0,0,0,0,0,0,0,0
204,1575688947000,0,0,0,0,0,0,174.79478,-36.791058,4.04,316,0,0,0,0,0,0,0,0,0,0
205,1575688948000,0,0,0,0,0,0,174.794763,-36.791043,4.91,319,0,0,0,0,0,0,0,0,0,0
206,1575688949000,0,0,0,0,0,0,174.794748,-36.791024,4.75,324,0,0,0,0,0,0,0,0,0,0
207,1575688950000,0,0,0,0,0,0,174.794734,-36.791005,4.75,327,0,0,0,0,0,0,0,0,0,0
208,1575688951000,0,0,0,0,0,0,174.79472,-36.790983,5.02,332,0,0,0,0,0,0,0,0,0,0
209,1575688952000,0,0,0,0,0,0,174.794709,-36.790964,4.64,332,0,0,0,0,0,0,0,0,0,0
210,1575688953000,0,0,0,0,0,0,174.794692,-36.790949,4.58,322,0,0,0,0,0,0,0,0,0,0
211,1575688954000,0,0,0,0,0,0,174.794679,-36.790934,3.72,323,0,0,0,0,0,0,0,0,0,0
212,1575688955000,0,0,0,0,0,0,174.794667,-36.790922,2.96,323,0,0,0,0,0,0,0,0,0,0
213,1575688956000,0,0,0,0,0,0,174.794661,-36.79091,3.13,331,0,0,0,0,0,0,0,0,0,0
214,1575688957000,0,0,0,0,0,0,174.794653,-36.790898,2.85,326,0,0,0,0,0,0,0,0,0,0
215,1575688958000,0,0,0,0,0,0,174.79464,-36.790886,3.23,325,0,0,0,0,0,0,0,0,0,0
216,1575688959000,0,0,0,0,0,0,174.794632,-36.790878,1.72,323,0,0,0,0,0,0,0,0,0,0
217,1575688960000,0,0,0,0,0,0,174.794629,-36.790874,0.92,356,0,0,0,0,0,0,0,0,0,0
218,1575688961000,0,0,0,0,0,0,174.794631,-36.790872,0.43,356,0,0,0,0,0,0,0,0,0,0
219,1575688963000,0,0,0,0,0,0,174.794627,-36.790869,0.32,356,0,0,0,0,0,0,0,0,0,0
220,1575688964000,0,0,0,0,0,0,174.794625,-36.79087,0.7,327,0,0,0,0,0,0,0,0,0,0
221,1575688965000,0,0,0,0,0,0,174.794619,-36.790868,0.96,309,0,0,0,0,0,0,0,0,0,0
222,1575688966000,0,0,0,0,0,0,174.794614,-36.790866,1.28,299,0,0,0,0,0,0,0,0,0,0
223,1575688967000,0,0,0,0,0,0,174.794609,-36.790863,0.92,305,0,0,0,0,0,0,0,0,0,0
224,1575688968000,0,0,0,0,0,0,174.794607,-36.790858,0.92,316,0,0,0,0,0,0,0,0,0,0
225,1575688969000,0,0,0,0,0,0,174.794601,-36.790856,1.07,298,0,0,0,0,0,0,0,0,0,0
226,1575688970000,0,0,0,0,0,0,174.794595,-36.790854,1.34,296,0,0,0,0,0,0,0,0,0,0
227,1575688972000,0,0,0,0,0,0,174.794588,-36.790849,0.32,320,0,0,0,0,0,0,0,0,0,0
228,1575688973000,0,0,0,0,0,0,174.794584,-36.790851,0.96,263,0,0,0,0,0,0,0,0,0,0
